latitude,longitude,distance_km,utm_source,interaction_count
6.646161,3.33626,26.63,whatsapp_lead_trigger,2
6.515189,3.161462,13.62,whatsapp_lead_trigger,2
6.632982,3.334426,9.13,meta_awareness_ad,3
6.455929,3.427578,2.2,meta_awareness_ad,2
6.466312,3.470269,20.65,meta_awareness_ad,1
6.614708,3.437915,13.63,meta_awareness_ad,5
6.474634,3.115937,16.37,whatsapp_lead_trigger,1
6.855267,3.294874,7.79,whatsapp_lead_trigger,3
6.609367,3.279863,12.45,whatsapp_lead_trigger,3
6.528139,3.182675,11.11,whatsapp_lead_trigger,6
6.647385,3.25381,14.2,meta_conversion_ad,1
6.452298,3.379392,9.64,meta_conversion_ad,2
6.662852,3.591268,2.73,whatsapp_lead_trigger,2
6.658685,3.23624,36.83,whatsapp_lead_trigger,1
6.71243,3.20987,4.09,meta_awareness_ad,1
6.458279,3.289279,16.45,meta_awareness_ad,2
6.34099,3.42982,0.82,meta_awareness_ad,2
6.432877,3.562756,0.1,whatsapp_lead_trigger,1
6.482155,3.366224,15.78,meta_conversion_ad,2
6.774482,3.162318,16.39,meta_awareness_ad,3
6.853652,3.194238,25.09,meta_conversion_ad,3
6.576099,3.407442,18.2,meta_conversion_ad,5
6.525809,3.528488,13.8,meta_awareness_ad,2
6.471914,3.651561,7.4,meta_awareness_ad,6
6.648104,3.20184,26.99,meta_conversion_ad,4
6.852687,3.400166,22.43,meta_conversion_ad,1
6.792278,3.224723,5.03,meta_conversion_ad,1
6.695096,3.244406,15.3,meta_conversion_ad,2
6.692895,3.231703,16.15,whatsapp_lead_trigger,2
6.649246,3.329061,12.23,meta_conversion_ad,2
6.517306,3.246858,21.17,meta_conversion_ad,2
6.413918,3.751027,21.65,whatsapp_lead_trigger,3
6.521278,3.310249,13.48,meta_awareness_ad,2
6.587751,3.527367,12.75,meta_awareness_ad,1
6.306355,3.280271,26.99,meta_awareness_ad,4
6.501457,3.714186,22.46,meta_conversion_ad,1
6.40051,3.43006,15.58,meta_conversion_ad,7
6.676476,3.50474,1.97,meta_conversion_ad,1
6.441944,3.290538,17.75,meta_awareness_ad,7
6.573633,3.525666,20.58,meta_awareness_ad,1
6.419397,3.429433,0.1,meta_awareness_ad,1
6.764055,3.322353,17.01,meta_awareness_ad,1
6.269286,3.217216,11.67,meta_conversion_ad,3
6.595776,3.343568,13.23,meta_awareness_ad,4
6.332811,3.330728,7.74,meta_awareness_ad,2
6.448,3.509554,13.81,whatsapp_lead_trigger,6
6.555328,3.344363,26.14,meta_awareness_ad,2
6.562704,3.090968,11.43,meta_conversion_ad,2
6.55879,3.476127,22.72,meta_conversion_ad,4
6.547162,3.573175,8.55,meta_awareness_ad,1
6.428123,3.12929,21.07,meta_conversion_ad,1
6.499792,3.64991,15.01,whatsapp_lead_trigger,5
6.529145,3.588698,17.82,whatsapp_lead_trigger,5
6.553704,3.284568,15.06,meta_awareness_ad,8
6.514548,3.211626,20.13,whatsapp_lead_trigger,5
6.633839,3.537147,0.1,meta_awareness_ad,1
6.538408,3.173753,3.64,meta_awareness_ad,4
6.554599,3.278949,18.34,meta_awareness_ad,2
6.467002,3.181931,0.1,whatsapp_lead_trigger,10
6.366534,3.380086,10.76,meta_awareness_ad,2
6.547504,3.598978,14.57,meta_awareness_ad,2
6.705517,3.435438,8.37,meta_conversion_ad,2
6.590979,3.531911,9.47,meta_awareness_ad,1
6.401776,3.32643,17.17,meta_awareness_ad,1
6.646611,3.393795,23.07,meta_awareness_ad,5
6.474132,3.195234,7.33,meta_awareness_ad,4
6.631598,3.364667,10.4,meta_awareness_ad,1
6.469081,3.267304,9.15,meta_awareness_ad,3
6.577396,3.355159,0.1,meta_conversion_ad,2
6.446625,3.344848,16.13,meta_awareness_ad,2
6.450442,3.332034,22.48,meta_awareness_ad,1
6.28946,3.695334,23.13,whatsapp_lead_trigger,4
6.601211,3.644332,8.03,meta_awareness_ad,3
6.579925,3.591621,4.99,meta_conversion_ad,2
6.588366,3.648459,15.17,meta_awareness_ad,2
6.5657,3.592095,21.63,meta_awareness_ad,1
6.410062,3.375843,16.24,meta_awareness_ad,2
6.669285,3.360464,17.31,meta_awareness_ad,1
6.673317,3.41451,24.13,meta_awareness_ad,1
6.406164,3.347597,9.09,meta_awareness_ad,3
6.604219,3.223193,13.24,meta_awareness_ad,5
6.655649,3.423691,28.08,meta_awareness_ad,2
6.453885,3.144282,13.43,meta_awareness_ad,1
6.479995,3.399846,4.86,meta_awareness_ad,3
6.604517,3.229984,9.65,meta_awareness_ad,5
6.297851,3.367044,7.49,meta_conversion_ad,3
6.361122,3.407881,17.86,meta_conversion_ad,4
6.375934,3.326272,7.83,meta_awareness_ad,2
6.254953,3.133123,17.17,meta_conversion_ad,3
6.687141,3.200997,9.11,meta_conversion_ad,1
6.22618,3.447937,0.1,meta_awareness_ad,1
6.575867,3.295584,17.45,whatsapp_lead_trigger,1
6.646153,3.463327,16.19,whatsapp_lead_trigger,2
6.480361,3.380655,19.14,meta_awareness_ad,6
6.424145,3.349525,9.62,meta_awareness_ad,5
6.559326,3.431347,8.76,whatsapp_lead_trigger,1
6.524675,3.277965,18.21,meta_conversion_ad,1
6.674926,3.439259,27.15,meta_awareness_ad,1
6.130122,3.316274,15.09,meta_awareness_ad,1
6.386594,3.759643,18.4,meta_awareness_ad,2
6.608637,3.20911,12.43,meta_awareness_ad,5
6.531967,3.325613,2.65,meta_conversion_ad,7
6.637205,3.331664,22.74,meta_awareness_ad,3
6.563703,3.17642,22.27,meta_awareness_ad,4
6.504189,3.488072,20.69,meta_conversion_ad,2
6.479057,3.314891,13.54,meta_awareness_ad,1
6.873158,3.022233,19.78,meta_awareness_ad,2
6.754642,3.483469,22.15,meta_conversion_ad,2
6.598726,3.283775,27.96,whatsapp_lead_trigger,3
6.53617,3.363465,22.91,meta_conversion_ad,1
6.60512,3.480723,15.51,meta_conversion_ad,1
6.648425,3.324494,4.53,meta_awareness_ad,1
6.587224,3.323266,16.25,meta_awareness_ad,7
6.411693,3.748905,17.05,meta_conversion_ad,2
6.792077,3.056138,20.67,meta_awareness_ad,3
6.561331,3.186305,25.83,meta_awareness_ad,3
6.82649,3.215391,14.24,meta_awareness_ad,1
6.552472,3.647553,31.81,meta_awareness_ad,2
6.487552,3.282508,0.93,meta_awareness_ad,5
6.732021,3.415231,18.35,meta_awareness_ad,2
6.569578,3.308088,8.61,meta_awareness_ad,6
6.544413,3.46968,0.1,meta_awareness_ad,1
6.344345,3.377293,13.39,whatsapp_lead_trigger,1
6.623433,3.417165,3.34,meta_conversion_ad,5
6.450403,3.572287,13.71,meta_conversion_ad,4
6.457231,3.44524,15.28,meta_conversion_ad,10
6.450818,3.26894,23.95,meta_awareness_ad,3
6.590255,3.42601,2.94,meta_awareness_ad,6
6.294094,3.741998,22.27,meta_conversion_ad,4
6.492773,3.463946,15.78,meta_conversion_ad,4
6.671442,3.401986,23.23,meta_conversion_ad,2
6.33755,3.173617,11.55,meta_awareness_ad,1
6.550332,3.487863,4.34,meta_awareness_ad,6
6.42969,3.510034,5.26,meta_awareness_ad,2
6.463846,3.426108,4.67,meta_awareness_ad,2
6.772673,3.396314,18.82,meta_conversion_ad,2
6.276827,3.804081,26.82,meta_conversion_ad,2
6.639245,3.507514,10.48,meta_awareness_ad,2
6.452711,3.565204,20.03,whatsapp_lead_trigger,1
6.44525,3.389232,2.81,meta_conversion_ad,5
6.357666,3.359461,16.44,meta_awareness_ad,2
6.637485,3.474015,20.35,meta_awareness_ad,2
6.495689,3.359319,3.42,meta_awareness_ad,1
6.47675,3.371635,13.37,meta_awareness_ad,1
6.540876,3.448681,20.73,meta_awareness_ad,1
6.498857,3.302279,0.1,meta_awareness_ad,3
6.224297,3.412261,25.68,meta_awareness_ad,1
6.450776,3.391213,17.83,meta_awareness_ad,5
6.658716,3.524254,20.73,whatsapp_lead_trigger,1
6.298408,3.287503,11.7,meta_awareness_ad,1
6.360909,3.07921,1.22,meta_conversion_ad,1
6.460381,3.332605,19.27,meta_awareness_ad,1
6.415556,3.438793,14.34,whatsapp_lead_trigger,3
6.520217,3.523816,15.26,meta_awareness_ad,5
6.360438,3.275274,23.7,meta_awareness_ad,2
6.466222,3.460515,21.1,whatsapp_lead_trigger,1
6.517201,3.549473,30.37,whatsapp_lead_trigger,1
6.621741,3.491888,16.23,whatsapp_lead_trigger,2
6.711118,3.260605,9.47,meta_awareness_ad,7
6.485168,3.276716,13.49,meta_awareness_ad,1
6.807609,3.444451,18.33,meta_conversion_ad,3
6.496814,3.623001,23.13,whatsapp_lead_trigger,2
6.648731,3.381325,3.26,meta_conversion_ad,1
6.814126,3.354401,15.07,meta_conversion_ad,2
6.545296,3.173757,27.88,meta_awareness_ad,1
6.318371,3.324557,13.08,meta_conversion_ad,4
6.538036,3.271914,22.45,meta_awareness_ad,1
6.432654,3.38328,18.94,meta_awareness_ad,3
6.483235,3.152276,22.65,meta_awareness_ad,1
6.822147,3.329911,8.52,meta_conversion_ad,7
6.340985,3.22786,8.56,meta_awareness_ad,1
6.56947,3.520234,15.16,meta_awareness_ad,5
6.392742,3.250324,2.74,meta_conversion_ad,4
6.478251,3.293348,12.84,meta_awareness_ad,7
6.636126,3.421519,17.02,meta_conversion_ad,2
6.572125,3.311143,29.28,meta_awareness_ad,3
6.490645,3.733118,18.22,meta_awareness_ad,1
6.42693,3.518777,20.0,meta_conversion_ad,1
6.571812,3.381781,24.32,meta_awareness_ad,2
6.780553,3.434415,7.28,meta_awareness_ad,1
6.389197,3.025887,13.68,meta_awareness_ad,8
6.81115,3.563959,34.4,meta_awareness_ad,1
6.704325,3.455985,14.37,whatsapp_lead_trigger,2
6.729803,3.368226,23.93,meta_awareness_ad,2
6.570665,3.464077,22.71,whatsapp_lead_trigger,2
6.700069,3.482377,3.18,meta_awareness_ad,3
6.373075,3.316744,17.48,meta_conversion_ad,1
6.424193,3.436224,16.17,meta_conversion_ad,2
6.639272,3.536509,17.64,meta_conversion_ad,1
6.568777,3.447435,8.97,meta_awareness_ad,6
6.502143,3.341309,6.06,meta_awareness_ad,3
6.149009,3.423698,11.19,meta_awareness_ad,8
6.459079,3.586536,14.22,whatsapp_lead_trigger,1
6.348292,3.496796,24.48,whatsapp_lead_trigger,1
6.59843,3.20474,29.54,whatsapp_lead_trigger,1
6.495725,3.467203,26.17,meta_awareness_ad,1
6.430155,3.447324,21.88,meta_conversion_ad,1
6.920837,3.553817,6.97,whatsapp_lead_trigger,3
6.680126,3.384123,11.73,meta_awareness_ad,1
6.682781,3.323799,16.68,meta_awareness_ad,2
6.854732,3.173975,9.94,meta_conversion_ad,5
6.644729,3.275011,19.62,meta_conversion_ad,3
6.408757,3.560392,20.76,whatsapp_lead_trigger,1
6.391216,3.408893,19.29,meta_awareness_ad,1
6.669135,3.364232,23.2,meta_conversion_ad,2
6.215497,3.573544,7.76,meta_awareness_ad,1
6.512733,3.54264,22.46,meta_awareness_ad,2
6.198731,3.268838,9.43,meta_awareness_ad,1
6.539227,3.559349,7.47,whatsapp_lead_trigger,4
6.652511,3.130413,19.26,meta_conversion_ad,3
6.566312,3.448132,24.73,meta_conversion_ad,2
6.665116,3.430396,18.9,meta_awareness_ad,1
6.819124,3.551667,15.17,whatsapp_lead_trigger,1
6.502869,3.436352,17.48,meta_awareness_ad,3
6.945548,3.342516,16.09,whatsapp_lead_trigger,2
6.5563,3.354366,5.99,meta_awareness_ad,1
6.666775,3.783187,5.06,meta_awareness_ad,1
6.432741,3.391596,14.37,meta_awareness_ad,1
6.767297,3.468761,15.64,meta_awareness_ad,3
6.680657,3.076026,15.09,meta_conversion_ad,1
6.745118,3.255096,20.41,meta_conversion_ad,2
6.532576,3.457015,13.28,meta_awareness_ad,2
6.336087,3.137022,19.5,whatsapp_lead_trigger,2
6.59346,3.46161,13.84,meta_awareness_ad,5
6.269847,3.270431,29.59,meta_conversion_ad,4
6.473972,3.224122,15.65,whatsapp_lead_trigger,2
6.553062,3.269875,33.73,meta_conversion_ad,1
6.880984,3.608331,17.82,meta_awareness_ad,2
6.572182,3.429213,13.29,whatsapp_lead_trigger,2
6.545331,3.242635,7.8,meta_conversion_ad,2
6.514945,3.495501,3.46,meta_awareness_ad,3
6.323086,3.503661,7.07,meta_awareness_ad,1
6.537274,3.322004,7.96,meta_conversion_ad,3
6.539832,3.523076,18.16,meta_conversion_ad,1
6.379109,3.530212,10.79,meta_conversion_ad,3
6.346388,3.5069,16.5,whatsapp_lead_trigger,1
6.452164,3.278137,25.26,meta_conversion_ad,3
6.53414,3.202342,14.3,meta_awareness_ad,1
6.455767,3.12527,31.63,meta_awareness_ad,2
6.366769,3.280873,5.59,meta_awareness_ad,3
6.567791,3.324028,13.8,meta_conversion_ad,1
6.60523,3.336235,10.69,meta_awareness_ad,4
6.542595,3.372119,22.49,meta_conversion_ad,2
6.439953,3.639148,0.1,meta_conversion_ad,2
6.613626,3.328263,3.46,whatsapp_lead_trigger,1
6.495819,3.371884,14.14,meta_awareness_ad,2
6.346037,3.106561,27.41,whatsapp_lead_trigger,2
6.679837,3.713396,16.81,meta_awareness_ad,2
6.577426,3.181814,4.19,whatsapp_lead_trigger,3
6.506506,3.273172,5.42,meta_awareness_ad,2
6.288742,3.483558,28.38,meta_awareness_ad,1
6.412671,3.416129,10.03,meta_conversion_ad,1
6.827185,3.625678,7.46,meta_awareness_ad,1
6.298149,3.487202,26.82,meta_awareness_ad,1
6.486698,3.367007,23.09,meta_conversion_ad,3
6.52195,3.535813,25.19,meta_conversion_ad,4
6.572472,3.553396,7.4,meta_conversion_ad,1
6.299824,3.280176,2.8,meta_conversion_ad,7
6.550526,3.523654,16.07,meta_conversion_ad,2
6.271484,3.345861,17.68,meta_awareness_ad,5
6.539014,3.363678,17.92,meta_awareness_ad,3
6.42654,3.40064,26.83,meta_awareness_ad,3
6.39452,3.322083,1.13,whatsapp_lead_trigger,1
6.649623,3.314011,21.88,meta_conversion_ad,1
6.489059,3.526908,6.23,meta_awareness_ad,1
6.595457,3.149859,21.85,meta_awareness_ad,3
6.600424,3.219956,11.2,whatsapp_lead_trigger,1
6.714893,3.48041,8.49,meta_awareness_ad,4
6.343161,3.368265,10.12,meta_conversion_ad,1
6.662252,3.527927,3.44,meta_conversion_ad,4
6.526869,3.43289,15.32,meta_conversion_ad,1
6.467681,3.179144,8.82,meta_awareness_ad,1
6.352012,3.388625,21.29,whatsapp_lead_trigger,1
6.615389,3.459382,20.12,whatsapp_lead_trigger,2
6.386066,3.414306,28.51,meta_conversion_ad,1
6.602071,3.308959,17.93,meta_conversion_ad,3
6.813575,3.338109,19.17,whatsapp_lead_trigger,1
6.671397,3.295187,26.2,meta_conversion_ad,1
6.733115,3.18042,9.98,meta_awareness_ad,4
6.416549,3.159789,3.09,meta_conversion_ad,1
6.63881,3.437703,16.6,meta_conversion_ad,6
6.352768,3.248481,3.62,meta_awareness_ad,9
6.489378,3.46554,34.63,meta_conversion_ad,1
6.785591,3.28994,26.64,whatsapp_lead_trigger,1
6.433224,3.182228,32.31,whatsapp_lead_trigger,1
6.691103,3.318008,15.5,meta_awareness_ad,3
6.676747,3.693356,19.4,meta_awareness_ad,2
6.685611,3.364858,11.32,whatsapp_lead_trigger,3
6.33435,3.47608,22.06,whatsapp_lead_trigger,3
6.60318,3.404521,5.28,meta_awareness_ad,1
6.50091,3.16842,0.1,whatsapp_lead_trigger,4
6.687675,3.596544,8.67,whatsapp_lead_trigger,3
6.27615,3.342027,3.36,meta_conversion_ad,2
6.579568,3.182623,26.82,meta_conversion_ad,5
6.558356,3.302365,29.53,meta_awareness_ad,3
6.225882,3.348263,3.78,meta_awareness_ad,1
6.391587,3.491622,25.33,meta_awareness_ad,2
6.249877,3.277086,22.61,whatsapp_lead_trigger,2
6.415447,3.772252,2.44,meta_awareness_ad,1
6.606783,3.238625,11.88,meta_awareness_ad,7
6.553705,3.470999,10.36,meta_awareness_ad,1
6.54981,3.083104,20.98,meta_conversion_ad,3
6.368438,3.360645,5.17,whatsapp_lead_trigger,2
6.692468,3.434285,14.21,meta_awareness_ad,1
6.521577,3.211263,9.51,meta_awareness_ad,6
6.529456,3.604057,18.79,meta_conversion_ad,4
6.66546,3.444371,13.27,meta_awareness_ad,2
6.375698,3.331554,10.72,meta_awareness_ad,1
6.558682,3.442752,13.29,meta_awareness_ad,1
6.587919,3.290203,31.29,meta_awareness_ad,1
6.442565,3.566907,11.66,meta_awareness_ad,1
6.622256,3.531495,6.67,meta_awareness_ad,2
6.595968,3.435209,19.67,meta_awareness_ad,7
6.509223,3.470954,13.85,whatsapp_lead_trigger,2
6.504577,3.157621,3.68,meta_awareness_ad,5
6.602932,3.599242,32.85,meta_conversion_ad,3
6.642671,3.364296,12.18,meta_conversion_ad,2
6.533835,3.532957,11.98,meta_awareness_ad,4
6.692428,3.491676,16.28,meta_conversion_ad,2
6.623179,3.530657,28.84,meta_awareness_ad,4
6.25613,3.222036,1.56,whatsapp_lead_trigger,1
6.313665,3.241125,17.21,meta_awareness_ad,1
6.701735,3.716441,31.7,meta_awareness_ad,4
6.487384,3.151299,16.03,meta_awareness_ad,2
6.549026,3.214558,5.12,whatsapp_lead_trigger,5
6.695294,3.385687,10.05,meta_conversion_ad,6
6.523438,3.385947,16.66,meta_conversion_ad,1
6.52999,3.298197,25.65,meta_awareness_ad,2
6.394091,3.471612,12.29,meta_conversion_ad,1
6.579899,3.514513,21.61,meta_awareness_ad,2
6.612377,3.376475,3.52,whatsapp_lead_trigger,4
6.437718,3.338927,3.45,meta_awareness_ad,1
6.386097,3.375861,11.14,meta_awareness_ad,2
6.918343,3.304596,26.5,meta_awareness_ad,3
6.510464,3.124464,15.55,meta_awareness_ad,1
6.421846,3.424339,17.32,meta_conversion_ad,4
6.630388,3.494075,17.22,meta_awareness_ad,2
6.516781,3.356111,23.87,meta_conversion_ad,6
6.361535,3.039438,10.12,meta_awareness_ad,1
6.596858,3.293443,20.51,meta_conversion_ad,1
6.396432,3.515058,8.35,meta_awareness_ad,2
6.760869,3.163463,30.87,meta_awareness_ad,1
6.598576,3.483583,8.6,meta_conversion_ad,7
6.482868,3.312388,7.94,meta_awareness_ad,1
6.540802,3.376384,19.4,meta_awareness_ad,3
6.659893,3.276315,15.64,whatsapp_lead_trigger,2
6.552294,3.208863,17.61,whatsapp_lead_trigger,1
6.842716,3.594337,16.82,meta_awareness_ad,1
6.69478,3.501576,6.28,meta_awareness_ad,2
6.597541,3.475908,27.91,meta_conversion_ad,2
6.383852,3.515483,22.15,meta_awareness_ad,1
6.502367,3.454607,25.87,meta_awareness_ad,5
6.596231,3.52082,10.77,meta_awareness_ad,1
6.400971,3.279615,18.33,meta_conversion_ad,2
6.718414,3.585853,16.58,meta_conversion_ad,2
6.378276,3.572465,24.02,meta_awareness_ad,1
6.428816,3.436272,24.28,meta_awareness_ad,6
6.440055,3.336001,16.54,meta_awareness_ad,1
6.635974,3.195671,2.86,meta_conversion_ad,1
6.40366,3.413499,29.24,meta_awareness_ad,1
6.254404,3.631937,19.45,meta_awareness_ad,2
6.687606,3.205074,10.13,meta_conversion_ad,2
6.457742,3.531911,18.25,meta_awareness_ad,3
6.364124,3.308484,2.91,meta_conversion_ad,1
6.411171,3.321285,23.44,meta_awareness_ad,1
6.781914,3.202881,3.23,meta_awareness_ad,4
6.425843,3.266326,13.23,meta_awareness_ad,1
6.505895,3.476217,16.96,meta_conversion_ad,4
6.457362,3.494869,23.31,whatsapp_lead_trigger,1
6.339501,3.414579,15.85,whatsapp_lead_trigger,4
6.412992,3.304078,20.08,meta_awareness_ad,1
6.329234,3.213666,14.77,meta_conversion_ad,2
6.667782,3.388464,14.74,meta_awareness_ad,1
6.539532,3.324457,15.68,meta_awareness_ad,1
6.896802,3.410877,13.49,whatsapp_lead_trigger,1
6.418063,3.331014,1.51,meta_awareness_ad,1
6.395571,3.33485,8.85,meta_awareness_ad,1
6.754464,3.403044,16.96,meta_awareness_ad,2
6.683097,3.432029,13.01,meta_awareness_ad,2
6.582115,3.562788,13.75,meta_awareness_ad,4
6.357346,3.328652,12.41,meta_conversion_ad,3
6.786149,3.461024,8.09,meta_awareness_ad,2
6.513585,3.649743,11.06,whatsapp_lead_trigger,2
6.459799,3.465011,12.55,whatsapp_lead_trigger,2
6.695844,3.553838,15.04,meta_awareness_ad,2
6.521056,3.286106,18.15,meta_awareness_ad,4
6.349549,3.271147,13.56,meta_awareness_ad,1
6.530445,3.355294,6.76,meta_conversion_ad,1
6.407198,3.371259,3.82,meta_awareness_ad,3
6.072999,3.539824,35.78,meta_conversion_ad,1
6.392143,3.269747,5.96,meta_awareness_ad,5
6.44524,3.365906,10.85,meta_conversion_ad,4
6.351053,3.540424,19.14,meta_awareness_ad,1
6.610687,3.411532,17.89,meta_awareness_ad,1
6.407783,3.377577,19.17,whatsapp_lead_trigger,2
6.596164,3.414975,11.46,meta_conversion_ad,2
6.339402,3.210067,16.91,meta_awareness_ad,1
6.660783,3.207637,15.49,whatsapp_lead_trigger,3
6.332928,3.140968,12.5,meta_awareness_ad,2
6.17317,3.410202,16.96,whatsapp_lead_trigger,1
6.709989,3.517028,23.44,meta_conversion_ad,1
6.396016,3.494038,14.82,meta_awareness_ad,3
6.787939,3.550744,14.88,meta_awareness_ad,1
6.609089,3.597333,23.55,meta_awareness_ad,4
6.642939,3.400897,22.69,meta_conversion_ad,2
6.681221,3.369509,27.67,meta_conversion_ad,2
6.541302,3.600595,0.95,meta_awareness_ad,5
6.543008,3.274048,22.24,meta_awareness_ad,4
6.716601,3.20242,19.81,whatsapp_lead_trigger,1
6.541104,3.328368,7.91,whatsapp_lead_trigger,1
6.415173,3.310839,17.01,meta_conversion_ad,3
6.612264,3.386449,23.41,meta_awareness_ad,2
6.207353,3.251697,8.37,meta_awareness_ad,1
6.722334,3.43466,18.54,meta_awareness_ad,5
6.725466,3.293833,21.97,whatsapp_lead_trigger,1
6.704125,3.563431,6.43,meta_awareness_ad,1
6.698366,3.200015,13.86,meta_conversion_ad,1
6.511774,3.358279,17.41,meta_awareness_ad,2
6.508398,3.328963,8.63,meta_conversion_ad,3
6.339954,3.413833,7.97,meta_conversion_ad,1
6.786606,3.518206,13.92,whatsapp_lead_trigger,1
6.451647,3.419132,21.41,meta_awareness_ad,1
6.575383,3.359911,20.15,meta_awareness_ad,3
6.562507,3.482888,8.11,meta_awareness_ad,1
6.323337,3.505654,20.22,whatsapp_lead_trigger,6
6.262699,3.41958,8.31,whatsapp_lead_trigger,1
6.525238,3.437339,2.12,meta_conversion_ad,16
6.456337,3.476195,12.06,meta_conversion_ad,1
6.510984,3.132611,23.98,meta_conversion_ad,3
6.684212,3.326579,20.25,meta_awareness_ad,1
6.558142,3.435635,14.99,whatsapp_lead_trigger,1
6.638178,3.335459,11.67,meta_awareness_ad,5
6.591199,3.335978,11.88,meta_awareness_ad,4
6.47695,3.435435,15.87,meta_conversion_ad,2
6.37413,3.438847,6.45,meta_awareness_ad,3
6.564108,3.449259,12.22,meta_awareness_ad,2
6.536984,3.260366,13.28,meta_conversion_ad,4
6.661673,3.166529,4.19,meta_awareness_ad,1
6.501765,3.499858,8.29,meta_conversion_ad,2
6.479799,3.267838,18.28,meta_awareness_ad,2
6.489975,3.257471,15.08,meta_awareness_ad,1
6.386591,3.243937,12.53,meta_awareness_ad,5
6.741436,3.551855,7.71,meta_awareness_ad,1
6.695344,3.411004,27.61,meta_conversion_ad,1
6.342446,3.430579,8.3,meta_awareness_ad,2
6.644992,3.482633,17.01,meta_conversion_ad,3
6.247649,3.372844,11.1,meta_awareness_ad,1
6.672193,3.531103,15.29,meta_conversion_ad,1
6.419947,3.19968,18.66,whatsapp_lead_trigger,6
6.578385,3.216359,4.04,meta_conversion_ad,1
6.234974,3.208085,14.95,meta_awareness_ad,3
6.344594,3.44245,24.53,meta_awareness_ad,3
6.594705,3.455163,29.09,meta_awareness_ad,2
6.419264,3.308313,13.96,meta_conversion_ad,6
6.398406,3.344334,15.33,meta_awareness_ad,3
6.733779,3.569411,32.69,meta_awareness_ad,2
6.856044,3.275035,24.08,meta_conversion_ad,2
6.664952,3.423515,10.06,meta_awareness_ad,3
6.360618,3.276343,10.05,meta_conversion_ad,2
6.788928,3.543596,22.65,meta_awareness_ad,5
6.290185,3.473464,6.91,meta_awareness_ad,1
6.478726,3.169362,23.7,meta_conversion_ad,1
6.532617,3.34008,17.67,meta_awareness_ad,1
6.813006,3.067349,19.14,meta_conversion_ad,1
6.661299,3.514268,12.95,meta_awareness_ad,1
6.454836,3.686296,9.96,meta_awareness_ad,4
6.382657,3.052134,26.7,whatsapp_lead_trigger,3
6.674729,3.165135,13.03,meta_conversion_ad,3
6.444396,3.404298,11.71,meta_conversion_ad,2
6.556911,3.376431,14.36,meta_awareness_ad,4
6.318934,3.317573,16.54,meta_conversion_ad,2
6.609789,3.118557,6.75,meta_awareness_ad,5
6.597704,3.427717,10.48,meta_awareness_ad,1
6.338157,3.512327,10.06,whatsapp_lead_trigger,6
6.679143,3.806248,21.76,meta_awareness_ad,3
6.607612,3.575293,7.91,whatsapp_lead_trigger,1
6.635404,3.184393,0.95,meta_awareness_ad,2
6.467598,3.377416,0.1,meta_awareness_ad,2
6.551243,3.468012,3.24,meta_conversion_ad,1
6.533907,3.275961,25.89,whatsapp_lead_trigger,2
6.502174,3.496202,15.13,meta_conversion_ad,1
6.549975,3.484707,19.01,whatsapp_lead_trigger,1
6.712866,3.564804,19.29,meta_conversion_ad,6
6.685643,3.499536,15.45,meta_conversion_ad,3
6.347121,3.421972,14.4,whatsapp_lead_trigger,5
6.67221,3.28351,23.36,meta_awareness_ad,3
6.703072,3.185238,16.17,meta_awareness_ad,1
